spkid,full_name,diameter,name,velocity,energy,per,moid,pdes,prefix,neo,pha,sats,H,G,M1,M2,K1,K2,PC,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per_y,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
20329915,329915 (2005 MB),1.012,,30.00160170128149,7.326900622512306e+20,357,0.0696,329915,,Y,N,0,17.05,,,,,,,,0.249,,,,,,,,,0.14,45,2461000.5,61000,2025-11-21.0,J2000,0.7930,0.9855,0.204,41.36,88.60,42.86,51.49,1.77,1.008,2460949.39,2025-09-30.8,0.978,27.1,3.59,5.68,7.3e-07,2.2e-08,7.2e-07,5.8e-05,5.7e-05,5.1e-05,1.8e-04,3.9e-08,3.3e-08,1.8e-04,1.2e-05,ATE,Otto Matic,8095,2003-05-30,2025-07-28,196,,,1,.61501,,,,,,,,,
20001980,  1980 Tezcatlipoca (1950 LA),4.3,Tezcatlipoca,22.782518103667933,3.2411467581653183e+22,816,0.245,1980,,Y,N,0,13.81,,,,,,,,0.25,7.24612,,0.955,0.455,,Sl,SU,,,921,2461000.5,61000,2025-11-21.0,J2000,0.3647,1.709,1.086,26.87,246.54,115.47,211.50,2.33,0.441,2461337.24,2026-10-23.7,2.23,95.4,3.41,4,6.2e-10,3.6e-10,1.2e-09,5.3e-08,1.0e-07,1.8e-07,5.6e-07,5.0e-10,1.4e-10,1.4e-06,2.6e-07,AMO,Otto Matic,27371,1950-06-19,2025-05-27,8203,,,0,.30164,,,,,,,,,
20364877,364877 (2008 EM9),0.786,,21.279211806171187,1.7269055859809003e+20,1e+03,0.135,364877,,Y,N,0,17.34,,,,,,,,0.317,43.6586,,,,,,,,0.03,92,2461000.5,61000,2025-11-21.0,J2000,0.8525,1.959,0.289,9.44,229.68,181.79,185.09,3.63,0.3595,2461487.03,2027-03-22.5,2.74,52.4,1.78,3.29,3.3e-08,1.4e-08,6.6e-08,7.7e-06,3.1e-05,3.3e-05,1.4e-05,2.6e-08,3.8e-09,4.3e-05,1.1e-05,APO,Otto Matic,5914,2008-03-09,2024-05-18,526,,,0,.41723,,,,,,,,,
20367248,367248 (2007 MK13),0.386,,29.41784278747024,3.909069940267387e+19,379,0.0348,367248,,Y,Y,0,20.21,,,,,,,,0.119,5.286,,,,,,,,0.01,55,2461000.5,61000,2025-11-21.0,J2000,0.1397,1.025,0.881,19.88,95.07,259.97,205.52,1.17,0.9504,2461163.04,2026-05-02.5,1.04,13.5,4.09,5.91,1.9e-07,3.3e-08,1.6e-07,2.5e-05,8.5e-06,2.9e-05,2.9e-04,3.8e-08,4.6e-08,3.2e-04,1.8e-05,APO,Otto Matic,2183,2007-06-21,2013-06-12,310,,,1,.40484,,,,,,,,,
20262623,262623 (2006 WY2),0.761,,30.035145200980757,3.12250630036354e+20,356,0.254,262623,,Y,N,0,18.64,,,,,,,,0.122,16.3,,,,,,,,0.08,217,2461000.5,61000,2025-11-21.0,J2000,0.3329,0.9833,0.656,27.55,99.83,159.98,288.11,1.31,1.011,2461071.62,2026-01-31.1,0.975,98.7,3.79,6.02,8.1e-09,7.8e-10,8.3e-09,7.6e-07,3.6e-07,8.4e-07,3.7e-06,1.0e-09,1.2e-09,3.7e-06,4.3e-07,ATE,Otto Matic,5827,2006-11-17,2022-10-31,952,,,0,.54918,,,,,,,,,
20152742,152742 (1998 XE12),0.413,,31.783430241333793,5.58909600962103e+19,301,0.112,152742,,Y,N,0,19.10,,,,,,,,0.264,,,,,,,,,0.01,131,2461000.5,61000,2025-11-21.0,J2000,0.7392,0.8781,0.229,13.43,280.01,353.17,16.51,1.53,1.198,2460986.72,2025-11-07.2,0.823,43.5,3.6,6.46,4.1e-08,5.2e-09,3.6e-08,8.3e-06,1.2e-05,1.3e-05,1.3e-05,9.0e-09,1.1e-08,1.1e-05,2.7e-06,ATE,Otto Matic,10285,1995-11-30,2024-01-27,565,,,0,.41313,,,,1.8e-14,4.7e-15,,,,
20394130,394130 (2006 HY51),1.218,,18.510013273801313,4.862338689532695e+20,1.52e+03,0.113,394130,,Y,N,0,17.22,,,,,,,,0.157,,,,,,,,,0.23,76,2461000.5,61000,2025-11-21.0,J2000,0.9684,2.589,0.082,33.53,40.62,341.98,228.07,5.10,0.2366,2461558.03,2027-06-01.5,4.17,43.9,0.82,2.3,1.7e-08,1.5e-08,4.3e-08,1.5e-05,1.3e-05,1.2e-05,9.5e-06,2.9e-08,2.0e-09,4.5e-05,1.3e-05,APO,Otto Matic,6245,2006-04-26,2023-06-01,315,,,0,.46743,,,,,,,,,
20035396, 35396 (1997 XF11),0.704,,24.802195429940337,1.685730362717904e+20,633,0.000331,35396,,Y,Y,0,17.01,,,,,,,,0.772,3.259,,,,,Xk,,,0.10,394,2461000.5,61000,2025-11-21.0,J2000,0.4838,1.442,0.745,4.10,213.63,103.07,139.72,2.14,0.569,2460754.93,2025-03-20.4,1.73,0.129,3.18,4.53,2.0e-09,2.9e-10,3.0e-09,6.2e-08,1.6e-06,1.6e-06,1.5e-06,4.3e-10,1.7e-10,2.5e-06,1.9e-07,APO,Otto Matic,12356,1990-03-22,2024-01-19,2562,5,1,0,.47787,,,,,,,,,
20011398, 11398 (1998 YP11),1.316,,22.70295144116835,9.22618565902557e+20,825,0.202,11398,,Y,N,0,16.38,,,,,,,,0.318,38.6,,,,,Sr,,,0.35,495,2461000.5,61000,2025-11-21.0,J2000,0.3891,1.721,1.051,15.02,144.71,74.77,281.68,2.39,0.4365,2461179.90,2026-05-19.4,2.26,78.8,2.69,4.05,4.8e-10,1.6e-09,1.2e-09,6.5e-08,1.5e-07,1.7e-07,1.2e-06,2.2e-09,6.1e-10,3.1e-06,1.1e-06,AMO,Otto Matic,15308,1983-01-05,2024-12-03,3679,,,0,.42716,,,,-1.3e-14,3.9e-15,,,,
20033342, 33342 (1998 WT24),0.432,,35.13168118852378,7.815180046589087e+19,223,0.0105,33342,,Y,Y,0,18.02,,,,,,,,0.654,3.697,,,,,,,,0.03,215,2461000.5,61000,2025-11-21.0,J2000,0.4177,0.7187,0.419,7.37,81.66,167.52,314.57,1.02,1.618,2461028.59,2025-12-19.0,0.609,4.07,4,7.91,2.2e-09,3.4e-10,1.5e-09,2.9e-07,8.6e-07,5.7e-07,2.6e-06,4.8e-10,1.1e-09,1.6e-06,1.6e-07,ATE,Otto Matic,9571,1998-11-24,2025-02-06,1982,16,1,0,.40841,,,,-2.2e-14,3.4e-16,,,,
20386454,386454 (2008 XM),0.367,,26.942454149870205,2.818138798081421e+19,494,0.0046,386454,,Y,Y,0,20.03,,,,,,,,0.128,,,,,,,,,0.01,32,2461000.5,61000,2025-11-21.0,J2000,0.9092,1.222,0.111,5.44,240.57,27.44,232.74,2.33,0.7294,2461174.98,2026-05-14.4,1.35,1.79,2.78,4.66,2.7e-08,9.0e-09,3.3e-08,1.8e-05,7.3e-05,7.1e-05,4.4e-05,1.7e-08,8.0e-09,6.3e-05,5.4e-06,APO,Otto Matic,5486,2008-12-02,2023-12-10,104,,,0,.58698,,,,,,,,,
20453707,453707 (2010 XY72),0.495,,27.980650089967767,7.457977677214763e+19,441,0.0474,453707,,Y,Y,0,18.73,,,,,,,,0.261,13.248,,,,,,,,0.17,85,2461000.5,61000,2025-11-21.0,J2000,0.2287,1.133,0.874,31.48,34.42,307.02,177.28,1.39,0.8171,2460783.53,2025-04-18.0,1.21,18.5,4.01,5.37,7.0e-08,3.0e-09,7.9e-08,1.2e-05,5.2e-06,1.6e-05,2.2e-05,3.7e-09,3.2e-09,2.6e-05,1.7e-06,APO,Otto Matic,4143,2010-12-15,2022-04-19,450,,,0,.44053,,,,,,,,,
20225416,225416 (1999 YC),1.651,,24.97600411158423,2.2048396768642408e+21,619,0.249,225416,,Y,N,0,17.36,,,,,,,,0.094,4.531,,,,,,,,0.17,127,2461000.5,61000,2025-11-21.0,J2000,0.8302,1.422,0.241,38.26,64.75,156.45,70.92,2.60,0.5813,2460878.51,2025-07-22.0,1.7,96.7,2.51,4.12,1.2e-08,2.6e-09,1.6e-08,1.4e-06,6.5e-07,1.4e-06,5.1e-06,4.8e-09,1.6e-09,8.4e-06,1.7e-06,APO,Otto Matic,9199,1999-11-27,2025-02-02,645,,,0,.52352,,,,,,,,,
20462775,462775 (2010 GY6),0.579,,26.2532746486714,1.0507333974057879e+20,533,0.0926,462775,,Y,N,0,19.40,,,,,,,,0.028,,,,,,,,,0.05,87,2461000.5,61000,2025-11-21.0,J2000,0.2342,1.287,0.985,21.91,204.66,116.04,137.79,1.59,0.6754,2460796.48,2025-04-30.9,1.46,36,3.78,4.94,5.1e-08,7.5e-09,6.2e-08,8.8e-06,9.3e-06,1.6e-05,3.4e-05,9.3e-09,5.9e-09,4.8e-05,4.7e-06,APO,Otto Matic,4613,2010-04-06,2022-11-22,366,,,0,.44308,,,,,,,,,
20218863,218863 (2006 WO127),1.237,,20.09817333865336,6.004988157930846e+20,1.19e+03,0.0739,218863,,Y,N,0,16.34,,,,,,,,0.418,210.,,,,,,,,0.01,JPL 360,2461000.5,61000,2025-11-21.0,J2000,0.5479,2.196,0.993,11.03,167.50,314.50,306.48,3.40,0.3028,2461177.26,2026-05-16.7,3.26,28.8,1.8,3.44,1.6e-08,2.2e-09,3.4e-08,2.8e-06,1.1e-05,1.1e-05,2.2e-06,3.4e-09,4.6e-10,7.5e-06,1.8e-06,APO,Otto Matic,8440,2002-08-16,2025-09-24,2162,,,0,.39206,,,,,,,,,
20007088,  7088 Ishtar (1992 AA),1.298,Ishtar,21.160723752865582,7.690861562982663e+20,1.02e+03,0.224,7088,,Y,N,1,16.84,,,,,,,,0.260,2.679,,,,,,,,0.26,272,2461000.5,61000,2025-11-21.0,J2000,0.3903,1.981,1.208,8.30,102.61,354.78,53.18,2.75,0.3535,2460850.06,2025-06-23.5,2.79,87.4,2.45,3.75,3.1e-09,1.3e-09,5.4e-09,2.3e-07,2.3e-06,2.0e-06,7.7e-07,1.8e-09,3.5e-10,2.1e-06,1.0e-06,AMO,Otto Matic,15918,1981-03-03,2024-10-01,1463,,,0,.45173,,,,,,,,,
20141531,141531 (2002 GB),0.303,,29.90164152071802,1.953474867017584e+19,361,0.28,141531,,Y,N,0,19.15,,,,,,,,0.482,73.,,,,,,,,0.01,187,2461000.5,61000,2025-11-21.0,J2000,0.5290,0.9921,0.467,22.55,40.80,8.33,40.90,1.52,0.9974,2460959.49,2025-10-10.9,0.988,109,3.89,5.93,8.7e-09,2.2e-09,8.6e-09,5.1e-07,5.0e-07,4.6e-07,5.3e-06,3.3e-09,3.3e-09,5.2e-06,1.2e-06,ATE,Otto Matic,7962,2002-04-01,2024-01-18,890,,,0,.58636,,,,2.4e-14,3.9e-15,,,,
20264357,264357 (2000 AZ93),0.113,,34.46208312842836,1.3458859615982436e+18,236,0.0214,264357,,Y,Y,0,21.17,,,,,,,,0.037,,,,,,,,,0.03,48,2461000.5,61000,2025-11-21.0,J2000,0.3600,0.7469,0.478,8.59,277.30,8.19,201.91,1.02,1.527,2461104.03,2026-03-04.5,0.645,8.34,4.11,7.67,6.7e-08,4.2e-09,4.9e-08,7.8e-06,1.2e-05,2.1e-05,4.3e-05,5.7e-09,1.3e-08,2.9e-05,2.0e-06,ATE,Otto Matic,8000,2000-01-07,2021-12-02,160,4,1,0,.41037,,,,-4.7e-14,6.0e-15,,,,
20088254, 88254 (2001 FM129),0.8,,27.39454030487184,3.017782089070513e+20,470,0.01,88254,,Y,Y,0,17.77,,,,,,,,0.252,38.56,,,,,,,,0.01,195,2461000.5,61000,2025-11-21.0,J2000,0.6295,1.182,0.438,1.52,272.11,140.24,113.21,1.93,0.7666,2460852.83,2025-06-26.3,1.29,3.91,3.47,5.14,3.0e-08,1.2e-09,3.5e-08,2.0e-06,1.5e-04,1.5e-04,4.0e-06,1.9e-09,1.2e-09,5.0e-06,7.1e-07,APO,Otto Matic,16796,1978-05-08,2024-05-02,921,1,1,0,.42614,,,,,,,,,
20085953, 85953 (1999 FK21),0.59,,34.648139727573195,1.9364476491326154e+20,232,0.0706,85953,,Y,N,0,18.09,,,,,,,,0.32,28.08,,,,,S,,,,306,2461000.5,61000,2025-11-21.0,J2000,0.7030,0.7389,0.219,12.60,180.43,172.43,258.98,1.26,1.552,2461065.60,2026-01-25.0,0.635,27.5,4.18,7.57,1.5e-08,7.3e-10,1.1e-08,7.6e-07,1.8e-06,1.8e-06,4.7e-06,1.2e-09,2.3e-09,3.1e-06,3.4e-07,ATE,Otto Matic,19747,1971-03-26,2025-04-18,2125,,,0,.44588,,,,-1.3e-14,7.0e-16,,,,
20137925,137925 (2000 BJ19),1.372,,26.20242572499456,1.3926282880899453e+21,536,0.39,137925,,Y,N,0,16.07,,,,,,,,0.373,48,,,,,Q,,,0.07,JPL 503,2461000.5,61000,2025-11-21.0,J2000,0.7638,1.292,0.305,31.12,131.22,175.52,54.92,2.28,0.6713,2460918.68,2025-08-31.1,1.47,152,3.01,4.58,5.6e-09,8.3e-10,7.3e-09,6.3e-07,1.7e-07,3.9e-07,3.2e-06,1.5e-09,6.5e-10,4.7e-06,5.2e-07,APO,Otto Matic,26233,1953-12-07,2025-10-03,2901,,,0,.53038,,,,,,,,,
20068548, 68548 (2001 XR31),1.182,,22.795860721563468,6.7399131565128e+20,815,0.0265,68548,,Y,Y,0,16.56,,,,,,,,0.289,,,,,,,,,0.04,258,2461000.5,61000,2025-11-21.0,J2000,0.4367,1.707,0.962,22.71,302.02,24.70,3.28,2.45,0.4419,2460993.08,2025-11-13.5,2.23,10.3,2.92,4,3.5e-09,7.7e-10,6.0e-09,4.7e-07,6.2e-07,8.7e-07,1.5e-06,1.1e-09,3.0e-10,3.3e-06,5.5e-07,APO,Otto Matic,11340,1994-04-06,2025-04-23,1377,,,0,.42614,,,,,,,,,
20250458,250458 (2004 BO41),0.63,,29.504323648573727,1.709554130095592e+20,375,0.0897,250458,,Y,N,0,18.00,,,,,,,,0.282,16.19,,,,,,,,0.24,130,2461000.5,61000,2025-11-21.0,J2000,0.4929,1.019,0.517,35.55,337.73,254.46,35.94,1.52,0.9588,2460963.01,2025-10-14.5,1.03,34.9,3.78,5.74,2.7e-08,3.3e-09,2.7e-08,7.8e-07,2.2e-06,9.5e-07,1.5e-05,4.9e-09,4.6e-09,1.5e-05,1.8e-06,APO,Otto Matic,7273,2004-01-19,2023-12-18,879,1,1,0,.33549,,,,,,,,,
20843003,843003 (2016 BX14),0.199,,20.766131965614868,2.6690722482278646e+18,1.08e+03,0.0568,843003,,Y,N,0,20.87,,,,,,,,0.195,16.67,,,,,,,,0.06,JPL 93,2461000.5,61000,2025-11-21.0,J2000,0.5200,2.057,0.987,4.44,102.29,108.13,87.26,3.13,0.334,2460739.24,2025-03-04.7,2.95,22.1,1.85,3.6,9.1e-09,5.9e-09,1.9e-08,2.4e-06,2.9e-05,3.0e-05,5.8e-06,8.9e-09,1.4e-09,1.6e-05,4.6e-06,APO,Otto Matic,3490,2016-01-07,2025-07-28,488,,,0,.38835,,,,,,,,,
20480936,480936 (2003 QH5),0.537,,26.533068781957983,8.562246056574796e+19,516,0.00532,480936,,Y,Y,0,20.26,,,,,,,,0.056,6.74,,,,,,,,0.09,71,2461000.5,61000,2025-11-21.0,J2000,0.2201,1.26,0.982,17.62,299.20,321.20,306.64,1.54,0.6972,2461077.04,2026-02-05.5,1.41,2.07,3.59,5.05,3.8e-08,1.0e-09,4.8e-08,1.4e-05,1.3e-05,1.8e-05,9.2e-06,1.3e-09,8.7e-10,1.3e-05,6.4e-07,APO,Otto Matic,7437,2003-08-21,2023-12-31,265,1,0,0,.41106,,,,,,,,,
20482054,482054 (2010 AE),0.413,,24.407618501540412,3.2960276736388346e+19,663,0.146,482054,,Y,N,0,19.47,,,,,,,,0.180,,,,,,,,,0.01,73,2461000.5,61000,2025-11-21.0,J2000,0.3770,1.489,0.927,15.98,294.47,270.86,217.48,2.05,0.5426,2461263.14,2026-08-10.6,1.82,56.7,3.06,4.45,4.5e-08,5.4e-09,6.7e-08,6.2e-06,1.3e-05,1.8e-05,2.5e-05,7.5e-09,3.0e-09,4.7e-05,3.6e-06,APO,Otto Matic,7341,2003-09-27,2023-11-02,320,,,0,.46952,,,,,,,,,
20299582,299582 (2006 GQ2),0.622,,26.22272981616608,1.2996213461002912e+20,535,0.126,299582,,Y,N,0,18.23,,,,,,,,0.288,,,,,,,,,0.02,65,2461000.5,61000,2025-11-21.0,J2000,0.4659,1.29,0.689,25.83,13.87,64.57,193.23,1.89,0.6723,2461248.55,2026-07-27.0,1.47,48.9,3.65,4.83,8.3e-08,2.7e-09,1.1e-07,2.7e-05,1.2e-05,1.8e-05,1.5e-05,3.9e-09,2.1e-09,2.3e-05,1.7e-06,APO,Otto Matic,6984,2006-04-06,2025-05-20,313,,,0,.51574,,,,,,,,,
20162058,162058 (1997 AE12),0.847,,19.35858574501,1.788493496439866e+20,1.33e+03,0.0875,162058,,Y,N,0,17.99,,,,,,,,0.186,1880,,,,,,,,0.01,JPL 134,2461000.5,61000,2025-11-21.0,J2000,0.5542,2.367,1.055,4.85,304.75,60.91,28.71,3.68,0.2706,2460894.40,2025-08-06.9,3.64,34.1,1.83,3.32,2.2e-08,3.2e-09,5.2e-08,4.6e-06,3.5e-05,3.7e-05,5.6e-06,4.9e-09,5.4e-10,2.1e-05,2.7e-06,AMO,Otto Matic,12120,1992-07-28,2025-10-03,795,,,0,.46849,,,,,,,,,
20242643,242643 (2005 NZ6),1.989,,21.998421695171043,2.9907304782613625e+21,907,0.00548,242643,,Y,Y,0,17.39,,,,,,,,0.041,7.,,,,,,,,0.48,130,2461000.5,61000,2025-11-21.0,J2000,0.8652,1.833,0.247,8.41,38.77,48.99,36.32,3.42,0.3971,2460909.02,2025-08-21.5,2.48,2.13,1.91,3.43,1.5e-08,1.7e-09,2.7e-08,6.9e-06,1.2e-05,1.3e-05,3.9e-06,3.2e-09,5.6e-10,9.7e-06,1.3e-06,APO,Giorgini,7303,2005-07-03,2025-07-01,757,6,3,0,.27423,,,,,,,,,
20786229,786229 (2015 XD130),0.936,,24.46519341877832,3.854914364086764e+20,659,0.0507,786229,,Y,N,0,19.49,,,,,,,,0.032,,,,,,,,,0.28,78,2461000.5,61000,2025-11-21.0,J2000,0.4633,1.482,0.796,32.98,253.55,297.87,126.98,2.17,0.546,2460767.95,2025-04-02.4,1.81,19.7,3.17,4.3,6.9e-08,3.5e-09,1.0e-07,3.3e-05,8.0e-06,1.2e-05,1.8e-05,5.1e-09,1.9e-09,3.2e-05,2.3e-06,APO,Otto Matic,6857,2006-11-18,2025-08-27,510,,,0,.33377,,,,,,,,,
20476438,476438 (2008 EB9),0.433,,23.822825325261938,3.618596036999418e+19,714,0.344,476438,,Y,N,0,20.34,,,,,,,,0.065,,,,,,,,,0.07,59,2461000.5,61000,2025-11-21.0,J2000,0.2172,1.563,1.223,21.35,341.66,251.47,329.77,1.90,0.5045,2461060.42,2026-01-19.9,1.95,134,3.22,4.33,1.2e-07,1.6e-08,1.7e-07,1.2e-05,9.3e-06,4.8e-05,7.5e-05,2.0e-08,7.9e-09,1.5e-04,1.1e-05,AMO,Otto Matic,6057,2008-03-08,2024-10-07,331,,,0,.61434,,,,,,,,,
20462238,462238 (2008 CN1),0.227,,33.92799950152112,1.0575087246806854e+19,247,0.0336,462238,,Y,Y,0,20.66,,,,,,,,0.197,6.0555,,,,,,,,0.00,62,2461000.5,61000,2025-11-21.0,J2000,0.3478,0.7706,0.503,7.22,331.43,7.29,249.03,1.04,1.457,2461076.66,2026-02-05.1,0.676,13.1,4.3,7.47,7.8e-08,1.0e-08,6.1e-08,9.2e-06,7.9e-06,2.1e-05,2.0e-04,1.3e-08,2.8e-08,1.4e-04,4.8e-06,ATE,Otto Matic,2945,2008-02-02,2016-02-25,568,,,1,.35607,,,,,,,,,
20511808,511808 (2015 FH120),0.746,,20.862707326229103,1.4192133734720905e+20,1.06e+03,0.127,511808,,Y,N,0,18.67,,,,,,,,0.105,,,,,,,,,0.27,73,2461000.5,61000,2025-11-21.0,J2000,0.6097,2.038,0.795,11.09,71.43,15.46,256.25,3.28,0.3388,2461306.72,2026-09-23.2,2.91,49.4,2,3.53,2.1e-08,8.3e-09,4.4e-08,4.2e-06,3.4e-05,3.4e-05,7.4e-06,1.3e-08,2.1e-09,2.4e-05,6.5e-06,APO,Otto Matic,3331,2015-03-26,2024-05-08,2309,,,0,.17035,,,,,,,,,
20442742,442742 (2012 WP3),2.003,,20.552426703259837,2.665992635138539e+21,1.11e+03,0.348,442742,,Y,N,0,17.84,,,,,,,,0.040,221.,,,,,,,,0.01,206,2461000.5,61000,2025-11-21.0,J2000,0.3842,2.1,1.293,22.57,227.14,141.72,128.17,2.91,0.3239,2460604.78,2024-10-21.2,3.04,135,2.7,3.56,5.5e-08,8.6e-09,1.2e-07,5.9e-06,5.4e-06,2.1e-05,7.9e-06,1.2e-08,2.0e-09,2.5e-05,6.8e-06,AMO,Otto Matic,5430,2010-03-22,2025-02-01,1250,,,0,.36872,,,,,,,,,
20007822,  7822 (1991 CS),1.602,,28.1049539008903,2.55060479127827e+21,434,0.0216,7822,,Y,Y,0,17.34,,,,,,,,0.075,2.3896,,,,,S,,,0.01,316,2461000.5,61000,2025-11-21.0,J2000,0.1646,1.123,0.938,37.12,156.84,249.46,153.76,1.31,0.8285,2460814.92,2025-05-19.4,1.19,8.41,3.97,5.37,2.0e-08,2.9e-09,2.3e-08,3.5e-06,2.3e-06,6.2e-06,9.8e-06,3.4e-09,3.2e-09,1.1e-05,1.7e-06,APO,Giorgini,11845,1991-01-19,2023-06-25,3809,0,4,0,.22081,,,,-8.5e-15,4.1e-15,,,,
20000433,   433 Eros (A898 PA),16.84,Eros,24.665731145714908,2.281939519475406e+24,643,0.148,433,,Y,N,0,10.39,0.46,,,,,,34.4x11.2x11.2,0.25,5.27,4.463e-04,0.921,0.531,,S,S,,0.06,659,2461000.5,61000,2025-11-21.0,J2000,0.2228,1.458,1.133,10.83,304.27,178.93,310.55,1.78,0.5598,2461088.83,2026-02-17.3,1.76,57.7,3.29,4.58,9.4e-09,1.6e-10,1.4e-08,1.2e-06,3.6e-06,4.0e-06,1.5e-06,1.9e-10,9.1e-11,2.6e-06,1.0e-07,AMO,Giorgini,46582,1893-10-29,2021-05-13,9130,4,2,0,.29796,,,,,,,,,
20066251, 66251 (1999 GJ2),1.222,,24.03129349699443,8.276711059367473e+20,695,0.247,66251,,Y,N,0,16.99,,,,,,,,0.187,2.4629,,,,,,,,0.23,595,2461000.5,61000,2025-11-21.0,J2000,0.1981,1.536,1.231,11.28,196.17,142.55,232.35,1.84,0.518,2461246.94,2026-07-25.4,1.9,96.2,3.55,4.43,5.7e-09,6.4e-10,8.7e-09,2.4e-07,8.4e-07,1.7e-06,1.6e-06,7.7e-10,3.2e-10,3.0e-06,4.3e-07,AMO,Otto Matic,14722,1984-10-12,2025-02-01,3868,,,0,.43356,,,,,,,,,
20221980,221980 (1996 EO),0.432,,25.70966971944076,4.185372503340967e+19,568,0.0341,221980,,Y,Y,0,19.11,,,,,,,,0.200,,,,,,,,,0.05,45,2461000.5,61000,2025-11-21.0,J2000,0.4008,1.342,0.804,21.59,356.46,64.70,107.22,1.88,0.6343,2460831.46,2025-06-04.9,1.55,13.3,3.66,4.74,8.0e-08,2.2e-09,1.1e-07,1.7e-05,1.3e-05,2.3e-05,2.0e-05,3.1e-09,1.5e-09,3.1e-05,1.4e-06,APO,Otto Matic,10276,1996-03-15,2024-05-03,189,,,0,.46947,,,,,,,,,
20285339,285339 (1999 JR6),0.614,,25.473492844367513,1.179701118118949e+20,583,0.221,285339,,Y,N,0,18.07,,,,,,,,0.268,,,,,,,,,0.02,67,2461000.5,61000,2025-11-21.0,J2000,0.6754,1.367,0.444,20.32,52.60,27.30,301.09,2.29,0.617,2461095.99,2026-02-24.4,1.6,86,3.07,4.52,1.2e-07,6.1e-09,1.6e-07,1.6e-05,1.3e-05,1.5e-05,1.7e-05,1.0e-08,4.1e-09,2.8e-05,3.9e-06,APO,Otto Matic,8800,1999-05-10,2023-06-13,305,,,0,.55082,,,,,,,,,
20249886,249886 (2001 RY11),1.201,,24.456943479774985,8.13810452082722e+20,660,0.197,249886,,Y,N,0,17.62,,,,,,,,0.051,,,,,,,,,0.04,187,2461000.5,61000,2025-11-21.0,J2000,0.2834,1.483,1.063,22.85,295.49,71.55,124.77,1.90,0.5457,2460771.86,2025-04-06.3,1.81,76.6,3.67,4.45,5.1e-09,1.5e-09,8.5e-09,3.2e-07,8.2e-07,1.4e-06,1.5e-06,1.9e-09,8.2e-10,2.4e-06,9.9e-07,AMO,Otto Matic,11602,1992-08-03,2024-05-09,1799,,,0,.38821,,,,,,,,,
20438107,438107 (2005 GY110),0.663,,21.903035135516255,1.0980928563293628e+20,918,0.215,438107,,Y,N,0,18.36,,,,,,,,0.191,,,,,,,,,0.02,39,2461000.5,61000,2025-11-21.0,J2000,0.6864,1.849,0.580,12.65,294.60,169.16,88.38,3.12,0.3921,2460775.09,2025-04-09.5,2.51,83.6,2.08,3.66,1.1e-07,1.5e-08,2.1e-07,2.1e-05,4.4e-05,4.8e-05,3.5e-05,2.5e-08,4.7e-09,8.7e-05,1.1e-05,APO,Otto Matic,7358,2005-04-10,2025-06-02,113,,,0,.47957,,,,,,,,,
20230979,230979 (2005 AT42),1.522,,17.620475957033783,8.59743911836883e+20,1.76e+03,0.171,230979,,Y,N,0,16.58,,,,,,,,0.207,,,,,,,,,0.04,JPL 168,2461000.5,61000,2025-11-21.0,J2000,0.6137,2.857,1.104,11.21,156.88,52.88,88.81,4.61,0.2041,2460565.30,2024-09-11.7,4.83,66.7,0.687,2.97,2.3e-08,2.7e-08,6.4e-08,5.8e-06,1.7e-05,2.2e-05,2.2e-05,4.4e-08,2.9e-09,1.0e-04,2.5e-05,AMO,Otto Matic,7575,2004-12-20,2025-09-16,984,,,0,.46038,,,,,,,,,
20424392,424392 (2007 YJ),0.239,,28.35861386188939,8.62290462588823e+18,423,0.0512,424392,,Y,N,0,22.12,,,,,,,,0.054,,,,,,,,,0.08,53,2461000.5,61000,2025-11-21.0,J2000,0.2797,1.103,0.795,3.31,28.87,199.41,39.45,1.41,0.8505,2460954.12,2025-10-05.6,1.16,19.9,3.57,5.6,6.0e-08,1.0e-08,6.5e-08,2.5e-06,7.9e-05,7.8e-05,1.3e-05,1.3e-08,1.2e-08,1.5e-05,5.9e-06,APO,Otto Matic,5459,2007-12-16,2022-11-26,187,,,0,.60343,,,,-1.6e-13,2.4e-14,,,,
20455795,455795 (2005 SF),1.242,,21.3173319858367,6.837862545527894e+20,996,0.131,455795,,Y,N,0,18.84,,,,,,,,0.035,,,,,,,,,0.10,36,2461000.5,61000,2025-11-21.0,J2000,0.6540,1.952,0.675,10.11,110.40,148.96,162.91,3.23,0.3614,2460549.75,2024-08-27.2,2.73,50.9,1.89,3.58,4.3e-08,1.2e-08,8.2e-08,1.1e-05,4.6e-05,5.8e-05,4.0e-05,2.0e-08,3.4e-09,1.1e-04,9.4e-06,APO,Otto Matic,6978,2005-09-21,2024-10-29,108,,,0,.50592,,,,,,,,,
